,Year, County Code, Crop Name, Production, Unit,Price P/I ($), Price P/U,Total Value($)
929,2018,63,HAY ALFALFA ,17600.0,Tons ,0.01,219.43,3862000.0
930,2018,65,HAY ALFALFA ,291000.0,Tons ,0.0,191.3,55668000.0
931,2018,67,HAY ALFALFA ,104000.0,Tons ,0.0,192.34,20003000.0
932,2018,71,HAY ALFALFA ,30400.0,Tons ,0.01,160.2,4870000.0
933,2018,77,HAY ALFALFA ,257000.0,Tons ,0.0,210.82,54182000.0
934,2018,79,HAY ALFALFA ,9290.0,Tons ,0.03,252.1,2342000.0
935,2018,89,HAY ALFALFA ,18000.0,Tons ,0.01,203.0,3654000.0
936,2018,91,HAY ALFALFA ,10600.0,Tons ,0.02,219.62,2328000.0
937,2018,93,HAY ALFALFA ,223000.0,Tons ,0.0,193.35,43117000.0
938,2018,95,HAY ALFALFA ,165000.0,Tons ,0.0,192.4,31746000.0
939,2018,99,HAY ALFALFA ,125000.0,Tons ,0.0,212.0,26500000.0
940,2018,101,HAY ALFALFA ,69800.0,Tons ,0.0,185.97,12981000.0
941,2018,103,HAY ALFALFA ,10900.0,Tons ,0.02,203.12,2214000.0
942,2018,107,HAY ALFALFA ,417000.0,Tons ,0.0,203.0,84651000.0
943,2018,113,HAY ALFALFA ,143000.0,Tons ,0.0,199.0,28457000.0
944,2018,115,HAY ALFALFA ,1560.0,Tons ,0.15,239.74,374000.0
945,2018,991,HAY ALFALFA ,63000.0,Tons ,0.0,236.19,14880000.0
948,2018,9,HAY GRAIN ,363.0,Tons ,0.32,115.98,42100.0
949,2018,11,HAY GRAIN ,9910.0,Tons ,0.02,174.97,1734000.0
950,2018,13,HAY GRAIN ,10400.0,Tons ,0.01,93.75,975000.0
951,2018,19,HAY GRAIN ,61700.0,Tons ,0.0,169.0,10427000.0
952,2018,29,HAY GRAIN ,40700.0,Tons ,0.0,145.55,5924000.0
953,2018,31,HAY GRAIN ,12200.0,Tons ,0.01,153.61,1874000.0
954,2018,35,HAY GRAIN ,30400.0,Tons ,0.0,137.34,4175000.0
955,2018,39,HAY GRAIN ,11900.0,Tons ,0.01,166.3,1979000.0
956,2018,47,HAY GRAIN ,147000.0,Tons ,0.0,154.87,22766000.0
957,2018,49,HAY GRAIN ,70800.0,Tons ,0.0,124.94,8846000.0
958,2018,53,HAY GRAIN ,814.0,Tons ,0.14,109.95,89500.0
959,2018,55,HAY GRAIN ,1740.0,Tons ,0.07,116.09,202000.0
960,2018,61,HAY GRAIN ,10900.0,Tons ,0.01,137.52,1499000.0
961,2018,63,HAY GRAIN ,1980.0,Tons ,0.1,200.0,396000.0
962,2018,65,HAY GRAIN ,4220.0,Tons ,0.05,200.0,844000.0
963,2018,67,HAY GRAIN ,7330.0,Tons ,0.02,110.37,809000.0
964,2018,69,HAY GRAIN ,30800.0,Tons ,0.01,195.0,6006000.0
965,2018,73,HAY GRAIN ,2040.0,Tons ,0.07,134.8,275000.0
966,2018,79,HAY GRAIN ,17100.0,Tons ,0.01,203.22,3475000.0
967,2018,81,HAY GRAIN ,1150.0,Tons ,0.16,186.96,215000.0
969,2018,85,HAY GRAIN ,8060.0,Tons ,0.02,128.04,1032000.0
970,2018,91,HAY GRAIN ,1800.0,Tons ,0.14,248.33,447000.0
971,2018,95,HAY GRAIN ,12300.0,Tons ,0.01,132.76,1633000.0
972,2018,97,HAY GRAIN ,11700.0,Tons ,0.01,102.56,1200000.0
973,2018,99,HAY GRAIN ,37000.0,Tons ,0.0,143.0,5291000.0
974,2018,101,HAY GRAIN ,13900.0,Tons ,0.01,155.47,2161000.0
975,2018,103,HAY GRAIN ,11000.0,Tons ,0.01,164.09,1805000.0
976,2018,113,HAY GRAIN ,55000.0,Tons ,0.0,121.0,6655000.0
977,2018,991,HAY GRAIN ,6790.0,Tons ,0.02,169.51,1151000.0
979,2018,65,HAY GREEN CHOP ,35400.0,Tons ,0.0,117.26,4151000.0
980,2018,71,HAY GREEN CHOP ,34200.0,Tons ,0.0,82.63,2826000.0
981,2018,97,HAY GREEN CHOP ,12600.0,Tons ,0.0,29.76,375000.0
983,2018,1,HAY OTHER UNSPECIFIED ,7930.0,Tons ,0.02,137.45,1090000.0
984,2018,3,HAY OTHER UNSPECIFIED ,1500.0,Tons ,0.16,240.0,360000.0
986,2018,15,HAY OTHER UNSPECIFIED ,9860.0,Tons ,0.02,242.09,2387000.0
987,2018,17,HAY OTHER UNSPECIFIED ,200.0,Tons ,0.95,190.0,38000.0
988,2018,19,HAY OTHER UNSPECIFIED ,7970.0,Tons ,0.03,242.03,1929000.0
989,2018,21,HAY OTHER UNSPECIFIED ,2570.0,Tons ,0.05,131.13,337000.0
990,2018,23,HAY OTHER UNSPECIFIED ,28500.0,Tons ,0.01,185.19,5278000.0
991,2018,25,HAY OTHER UNSPECIFIED ,802000.0,Tons ,0.0,170.26,136550000.0
992,2018,29,HAY OTHER UNSPECIFIED ,16000.0,Tons ,0.01,147.81,2365000.0
993,2018,35,HAY OTHER UNSPECIFIED ,142000.0,Tons ,0.0,206.76,29360000.0
994,2018,41,HAY OTHER UNSPECIFIED ,4220.0,Tons ,0.03,139.1,587000.0
995,2018,65,HAY OTHER UNSPECIFIED ,24400.0,Tons ,0.01,190.0,4636000.0
996,2018,67,HAY OTHER UNSPECIFIED ,16400.0,Tons ,0.01,142.13,2331000.0
997,2018,71,HAY OTHER UNSPECIFIED ,6600.0,Tons ,0.03,204.55,1350000.0
998,2018,77,HAY OTHER UNSPECIFIED ,19000.0,Tons ,0.01,148.95,2830000.0
999,2018,89,HAY OTHER UNSPECIFIED ,64600.0,Tons ,0.0,226.19,14612000.0
1000,2018,93,HAY OTHER UNSPECIFIED ,80700.0,Tons ,0.0,259.95,20978000.0
1001,2018,95,HAY OTHER UNSPECIFIED ,33300.0,Tons ,0.0,105.02,3497000.0
1004,2018,107,HAY OTHER UNSPECIFIED ,62500.0,Tons ,0.0,147.01,9188000.0
1005,2018,109,HAY OTHER UNSPECIFIED ,672.0,Tons ,0.17,116.07,78000.0
1007,2018,115,HAY OTHER UNSPECIFIED ,2580.0,Tons ,0.06,150.0,387000.0
1008,2018,991,HAY OTHER UNSPECIFIED ,773.0,Tons ,0.22,170.05,131450.0
1010,2018,25,HAY SUDAN ,343000.0,Tons ,0.0,153.67,52708000.0
1011,2018,31,HAY SUDAN ,8880.0,Tons ,0.02,133.9,1189000.0
1012,2018,47,HAY SUDAN ,42800.0,Tons ,0.0,83.53,3575000.0
1013,2018,65,HAY SUDAN ,13500.0,Tons ,0.01,195.04,2633000.0
1014,2018,71,HAY SUDAN ,3280.0,Tons ,0.06,198.17,650000.0
1015,2018,95,HAY SUDAN ,18600.0,Tons ,0.01,146.88,2732000.0
1016,2018,107,HAY SUDAN ,48100.0,Tons ,0.0,131.0,6301000.0
1017,2018,991,HAY SUDAN ,7399.0,Tons ,0.02,171.67,1270200.0
1019,2018,49,HAY WILD ,35400.0,Tons ,0.01,259.86,9199000.0
1020,2018,63,HAY WILD ,1840.0,Tons ,0.15,270.11,497000.0
1021,2018,81,HAY WILD ,255.0,Tons ,0.45,113.73,29000.0
1022,2018,91,HAY WILD ,2240.0,Tons ,0.09,200.45,449000.0
1023,2018,97,HAY WILD ,1860.0,Tons ,0.06,113.98,212000.0
1039,2018,49,HORSERADISH ,833.0,Tons ,0.6,499.4,416000.0
1040,2018,93,HORSERADISH ,425.0,Tons ,1.23,524.71,223000.0
1042,2018,19,JOJOBA ,28.0,Lbs ,122.83,3439.29,96300.0
1044,2018,53,KALE ,26900.0,Tons ,0.07,1790.0,48151000.0
1045,2018,69,KALE ,7810.0,Tons ,0.18,1415.36,11054000.0
1046,2018,79,KALE ,2340.0,Tons ,0.46,1083.76,2536000.0
1047,2018,111,KALE ,5830.0,Tons ,0.93,5440.31,31717000.0
1048,2018,991,KALE ,17328.0,Tons ,0.04,758.58,13144600.0
1050,2018,7,KIWIFRUIT ,3140.0,Tons ,0.21,662.1,2079000.0
1051,2018,107,KIWIFRUIT ,26100.0,Tons ,0.06,1460.0,38106000.0
1052,2018,115,KIWIFRUIT ,5550.0,Tons ,0.45,2501.44,13883000.0
1053,2018,991,KIWIFRUIT ,19565.0,Tons ,0.07,1315.41,25736000.0
1055,2018,991,KOHLRABI ,111.0,Tons ,11.11,1233.33,136900.0
1057,2018,73,KUMQUATS ,162.0,Tons ,22.52,3648.15,591000.0
1058,2018,991,KUMQUATS ,7.0,Tons ,606.73,4247.14,29730.0
1060,2018,53,LEEKS ,7830.0,Tons ,0.18,1390.04,10884000.0
1061,2018,81,LEEKS ,1270.0,Tons ,0.92,1165.35,1480000.0
1062,2018,991,LEEKS ,2124.0,Tons ,0.18,386.08,820030.0
1064,2018,19,LEMONS ALL ,42700.0,Tons ,0.02,806.0,34416000.0
1065,2018,25,LEMONS ALL ,58400.0,Tons ,0.01,749.06,43745000.0
1066,2018,29,LEMONS ALL ,55500.0,Tons ,0.02,1383.17,76766000.0
1067,2018,53,LEMONS ALL ,41200.0,Tons ,0.02,1010.0,41612000.0
1068,2018,65,LEMONS ALL ,85500.0,Tons ,0.01,1001.31,85612000.0
1069,2018,71,LEMONS ALL ,4770.0,Tons ,0.2,931.66,4444000.0
1070,2018,73,LEMONS ALL ,50800.0,Tons ,0.03,1379.98,70103000.0
1071,2018,79,LEMONS ALL ,23400.0,Tons ,0.04,1049.06,24548000.0
1072,2018,83,LEMONS ALL ,27800.0,Tons ,0.02,630.07,17516000.0
1073,2018,107,LEMONS ALL ,132000.0,Tons ,0.01,1040.0,137280000.0
1074,2018,111,LEMONS ALL ,261000.0,Tons ,0.0,935.53,244173000.0
1075,2018,991,LEMONS ALL ,9584.0,Tons ,0.1,930.96,8922300.0
1077,2018,69,LETTUCE BULK SALAD PRODUCTS ,29400.0,Tons ,0.04,1267.35,37260000.0
1078,2018,991,LETTUCE BULK SALAD PRODUCTS ,818.0,Tons ,0.32,260.39,213000.0
1080,2018,19,LETTUCE HEAD ,125000.0,Tons ,0.0,350.08,43760000.0
1081,2018,25,LETTUCE HEAD ,284000.0,Tons ,0.0,405.5,115162000.0
1082,2018,53,LETTUCE HEAD ,954000.0,Tons ,0.0,481.61,459452000.0
1083,2018,65,LETTUCE HEAD ,12800.0,Tons ,0.04,556.48,7123000.0
1084,2018,69,LETTUCE HEAD ,21000.0,Tons ,0.02,385.81,8102000.0
1085,2018,79,LETTUCE HEAD ,59600.0,Tons ,0.01,431.78,25734000.0
1086,2018,83,LETTUCE HEAD ,105000.0,Tons ,0.01,577.29,60615000.0
1087,2018,87,LETTUCE HEAD ,36000.0,Tons ,0.01,452.78,16300000.0
1088,2018,991,LETTUCE HEAD ,23800.0,Tons ,0.03,602.02,14328000.0
1090,2018,19,LETTUCE LEAF ,62300.0,Tons ,0.01,500.0,31150000.0
1091,2018,25,LETTUCE LEAF ,98700.0,Tons ,0.01,1242.42,122627000.0
1092,2018,53,LETTUCE LEAF ,185000.0,Tons ,0.0,776.55,143661000.0
1093,2018,65,LETTUCE LEAF ,11000.0,Tons ,0.07,811.18,8923000.0
1094,2018,69,LETTUCE LEAF ,5260.0,Tons ,0.12,639.54,3364000.0
1095,2018,83,LETTUCE LEAF ,57300.0,Tons ,0.02,926.96,53115000.0
1096,2018,87,LETTUCE LEAF ,28100.0,Tons ,0.02,489.22,13747000.0
1097,2018,111,LETTUCE LEAF ,13600.0,Tons ,0.15,2041.84,27769000.0
1098,2018,991,LETTUCE LEAF ,5705.0,Tons ,0.18,1026.29,5855000.0
1100,2018,25,LETTUCE ROMAINE ,102000.0,Tons ,0.01,542.85,55371000.0
1101,2018,53,LETTUCE ROMAINE ,835000.0,Tons ,0.0,700.18,584651000.0
1102,2018,65,LETTUCE ROMAINE ,25200.0,Tons ,0.03,660.99,16657000.0
1103,2018,69,LETTUCE ROMAINE ,41400.0,Tons ,0.01,464.86,19245000.0
1104,2018,111,LETTUCE ROMAINE ,21000.0,Tons ,0.01,194.76,4090000.0
1105,2018,991,LETTUCE ROMAINE ,5140.0,Tons ,0.08,408.75,2101000.0
1107,2018,49,LETTUCE UNSPECIFIED ,603.0,Tons ,4.12,2482.59,1497000.0
1108,2018,71,LETTUCE UNSPECIFIED ,604.0,Tons ,1.23,741.72,448000.0
1109,2018,85,LETTUCE UNSPECIFIED ,34300.0,Tons ,0.01,511.92,17559000.0
1110,2018,991,LETTUCE UNSPECIFIED ,24.0,Tons ,39.5,947.92,22750.0
1112,2018,73,LIMES ALL ,1280.0,Tons ,1.46,1863.28,2385000.0
1113,2018,991,LIMES ALL ,550.0,Tons ,1.82,1000.36,550200.0
1193,2018,19,MELONS CANTALOUPE ,235000.0,Tons ,0.0,331.0,77785000.0
1194,2018,25,MELONS CANTALOUPE ,55000.0,Tons ,0.01,445.11,24481000.0
1195,2018,47,MELONS CANTALOUPE ,37000.0,Tons ,0.01,248.05,9178000.0
1196,2018,65,MELONS CANTALOUPE ,17100.0,Tons ,0.02,272.51,4660000.0
1197,2018,991,MELONS CANTALOUPE ,2340.0,Tons ,0.19,450.34,1053800.0
1199,2018,19,MELONS HONEYDEW ,81000.0,Tons ,0.01,448.0,36288000.0
1200,2018,25,MELONS HONEYDEW ,17200.0,Tons ,0.03,596.57,10261000.0
1201,2018,65,MELONS HONEYDEW ,8500.0,Tons ,0.04,321.06,2729000.0
1202,2018,101,MELONS HONEYDEW ,3680.0,Tons ,0.13,467.12,1719000.0
1203,2018,991,MELONS HONEYDEW ,2200.0,Tons ,0.04,92.1,202630.0
1205,2018,19,MELONS UNSPECIFIED ,42200.0,Tons ,0.02,661.0,27894000.0
1206,2018,47,MELONS UNSPECIFIED ,13900.0,Tons ,0.02,265.54,3691000.0
1207,2018,65,MELONS UNSPECIFIED ,15700.0,Tons ,0.02,298.03,4679000.0
1208,2018,77,MELONS UNSPECIFIED ,12200.0,Tons ,0.02,290.74,3547000.0
1210,2018,991,MELONS UNSPECIFIED ,25133.0,Tons ,0.01,335.86,8441100.0
1212,2018,19,MELONS WATERMELON ,31200.0,Tons ,0.01,434.01,13541000.0
1213,2018,25,MELONS WATERMELON ,45200.0,Tons ,0.01,398.41,18008000.0
1214,2018,29,MELONS WATERMELON ,76000.0,Tons ,0.0,342.59,26037000.0
1215,2018,65,MELONS WATERMELON ,13600.0,Tons ,0.03,346.91,4718000.0
1216,2018,71,MELONS WATERMELON ,1360.0,Tons ,0.27,363.24,494000.0
1217,2018,77,MELONS WATERMELON ,106000.0,Tons ,0.0,306.52,32491000.0
1218,2018,991,MELONS WATERMELON ,11680.0,Tons ,0.02,273.33,3192500.0
1255,2018,49,MINT ,88.0,Tons ,452.74,39840.91,3506000.0
1256,2018,89,MINT ,30.0,Tons ,1313.33,39400.0,1182000.0
1257,2018,93,MINT ,24.0,Tons ,1640.62,39375.0,945000.0
1258,2018,991,MINT ,354.0,Tons ,6.27,2220.34,786000.0
1260,2018,53,MUSHROOMS ,23000.0,Tons ,0.18,4141.78,95261000.0
1261,2018,85,MUSHROOMS ,17600.0,Tons ,0.27,4688.13,82511000.0
1263,2018,13,NECTARINES ,107.0,Tons ,29.35,3140.19,336000.0
1264,2018,19,NECTARINES ,112000.0,Tons ,0.01,1291.0,144592000.0
1265,2018,29,NECTARINES ,1410.0,Tons ,1.17,1643.97,2318000.0
1266,2018,31,NECTARINES ,10800.0,Tons ,0.12,1336.3,14432000.0
1267,2018,107,NECTARINES ,63000.0,Tons ,0.03,1910.0,120330000.0
1268,2018,991,NECTARINES ,2720.0,Tons ,0.89,2412.21,6561200.0
1294,2018,93,NURSERY PLANTS STRAWBERRY ,968000.0,Thou ,0.0,140.11,135629000.0
1396,2018,21,OATS GRAIN ,9030.0,Tons ,0.02,172.98,1562000.0
1397,2018,65,OATS GRAIN ,170.0,Tons ,1.42,241.18,41000.0
1398,2018,67,OATS GRAIN ,4070.0,Tons ,0.03,117.44,478000.0
1399,2018,93,OATS GRAIN ,2060.0,Tons ,0.09,180.1,371000.0
1400,2018,97,OATS GRAIN ,976.0,Tons ,0.26,253.07,247000.0
1401,2018,991,OATS GRAIN ,1761.0,Tons ,0.05,86.88,153000.0
1403,2018,65,OKRA ,6650.0,Tons ,0.15,979.55,6514000.0
1404,2018,991,OKRA ,498.0,Tons ,7.72,3845.54,1915080.0
1406,2018,7,OLIVES ,5740.0,Tons ,0.13,749.3,4301000.0
1407,2018,9,OLIVES ,7.0,Tons ,41.84,292.86,2050.0
1408,2018,11,OLIVES ,1430.0,Tons ,0.5,709.79,1015000.0
1409,2018,13,OLIVES ,370.0,Tons ,2.32,859.46,318000.0
1411,2018,21,OLIVES ,29100.0,Tons ,0.03,975.15,28377000.0
1412,2018,29,OLIVES ,320.0,Tons ,3.21,1028.13,329000.0
1413,2018,39,OLIVES ,1950.0,Tons ,0.54,1049.23,2046000.0
1414,2018,55,OLIVES ,51.0,Tons ,39.98,2039.22,104000.0
1415,2018,69,OLIVES ,121.0,Tons ,7.04,851.24,103000.0
1416,2018,77,OLIVES ,10700.0,Tons ,0.08,878.04,9395000.0
1417,2018,95,OLIVES ,276.0,Tons ,15.99,4413.04,1218000.0
1419,2018,101,OLIVES ,1490.0,Tons ,0.49,722.82,1077000.0
1420,2018,103,OLIVES ,12300.0,Tons ,0.08,1005.61,12369000.0
1421,2018,107,OLIVES ,44200.0,Tons ,0.03,1410.0,62322000.0
1422,2018,113,OLIVES ,8560.0,Tons ,0.1,842.99,7216000.0
1423,2018,991,OLIVES ,5222.0,Tons ,0.21,1101.86,5753920.0
1425,2018,19,ONIONS ,444000.0,Tons ,0.0,830.0,368520000.0
1426,2018,25,ONIONS ,433000.0,Tons ,0.0,227.82,98644000.0
1427,2018,29,ONIONS ,221000.0,Tons ,0.0,173.07,38249000.0
1428,2018,49,ONIONS ,31100.0,Tons ,0.01,170.16,5292000.0
1429,2018,53,ONIONS ,76500.0,Tons ,0.01,500.0,38250000.0
1430,2018,65,ONIONS ,88300.0,Tons ,0.0,353.15,31183000.0
1431,2018,71,ONIONS ,748.0,Tons ,0.47,352.94,264000.0
1432,2018,77,ONIONS ,61900.0,Tons ,0.0,226.58,14025000.0
1433,2018,85,ONIONS ,1020.0,Tons ,0.62,637.25,650000.0
1434,2018,93,ONIONS ,28800.0,Tons ,0.01,165.73,4773000.0
1435,2018,111,ONIONS ,2520.0,Tons ,0.18,464.29,1170000.0
1436,2018,991,ONIONS ,28121.0,Tons ,0.01,381.48,10727700.0
1438,2018,991,ONIONS GREEN & SHALLOT ,4715.0,Tons ,0.09,428.67,2021190.0
1440,2018,19,ORANGES NAVEL ,359000.0,Tons ,0.0,548.89,197050000.0
1441,2018,29,ORANGES NAVEL ,391000.0,Tons ,0.0,1001.48,391579000.0
1442,2018,65,ORANGES NAVEL ,20300.0,Tons ,0.02,394.09,8000000.0
1443,2018,71,ORANGES NAVEL ,17500.0,Tons ,0.01,260.97,4567000.0
1444,2018,107,ORANGES NAVEL ,1037000.0,Tons ,0.0,656.07,680347000.0
1445,2018,111,ORANGES NAVEL ,3210.0,Tons ,0.13,412.15,1323000.0
1446,2018,991,ORANGES NAVEL ,122.0,Tons ,5.43,662.3,80800.0
1448,2018,39,ORANGES UNSPECIFIED ,43400.0,Tons ,0.01,533.34,23147000.0
1449,2018,73,ORANGES UNSPECIFIED ,58200.0,Tons ,0.01,739.93,43064000.0
1450,2018,991,ORANGES UNSPECIFIED ,1077.0,Tons ,0.54,579.02,623600.0
1452,2018,19,ORANGES VALENCIA ,22000.0,Tons ,0.03,685.27,15076000.0
1453,2018,29,ORANGES VALENCIA ,87500.0,Tons ,0.01,962.38,84208000.0
1454,2018,65,ORANGES VALENCIA ,10000.0,Tons ,0.04,401.3,4013000.0
1455,2018,71,ORANGES VALENCIA ,10700.0,Tons ,0.02,216.92,2321000.0
1456,2018,107,ORANGES VALENCIA ,242000.0,Tons ,0.0,581.94,140830000.0
1457,2018,111,ORANGES VALENCIA ,27400.0,Tons ,0.03,729.82,19997000.0
1458,2018,991,ORANGES VALENCIA ,61.0,Tons ,6.48,395.08,24100.0
1460,2018,53,PARSLEY ,2990.0,Tons ,0.47,1400.0,4186000.0
1461,2018,111,PARSLEY ,14700.0,Tons ,0.07,1022.93,15037000.0
1462,2018,991,PARSLEY ,7660.0,Tons ,0.11,861.23,6597000.0
1464,2018,991,PARSNIPS ,287.0,Tons ,0.6,172.82,49600.0
1576,2018,7,PEACHES CLINGSTONE ,21000.0,Tons ,0.02,470.0,9870000.0
1577,2018,19,PEACHES CLINGSTONE ,23000.0,Tons ,0.02,508.0,11684000.0
1578,2018,31,PEACHES CLINGSTONE ,14300.0,Tons ,0.03,476.36,6812000.0
1579,2018,39,PEACHES CLINGSTONE ,4830.0,Tons ,0.1,499.59,2413000.0
1580,2018,47,PEACHES CLINGSTONE ,24800.0,Tons ,0.02,476.01,11805000.0
1581,2018,77,PEACHES CLINGSTONE ,18800.0,Tons ,0.02,463.51,8714000.0
1582,2018,99,PEACHES CLINGSTONE ,75000.0,Tons ,0.01,477.0,35775000.0
1583,2018,101,PEACHES CLINGSTONE ,126000.0,Tons ,0.0,474.59,59798000.0
1584,2018,107,PEACHES CLINGSTONE ,19800.0,Tons ,0.02,482.02,9544000.0
1585,2018,115,PEACHES CLINGSTONE ,42400.0,Tons ,0.01,469.88,19923000.0
1586,2018,991,PEACHES CLINGSTONE ,50.0,Tons ,116.0,5800.0,290000.0
1588,2018,19,PEACHES FREESTONE ,155000.0,Tons ,0.01,1354.0,209870000.0
1589,2018,31,PEACHES FREESTONE ,18100.0,Tons ,0.07,1326.41,24008000.0
1590,2018,39,PEACHES FREESTONE ,7620.0,Tons ,0.08,608.27,4635000.0
1591,2018,47,PEACHES FREESTONE ,18800.0,Tons ,0.02,406.6,7644000.0
1592,2018,77,PEACHES FREESTONE ,15100.0,Tons ,0.02,369.27,5576000.0
1593,2018,99,PEACHES FREESTONE ,11700.0,Tons ,0.15,1780.0,20826000.0
1594,2018,107,PEACHES FREESTONE ,192000.0,Tons ,0.01,1531.79,294104000.0
1595,2018,991,PEACHES FREESTONE ,9000.0,Tons ,0.11,976.89,8792000.0
1597,2018,13,PEACHES UNSPECIFIED ,522.0,Tons ,5.7,2977.01,1554000.0
1598,2018,17,PEACHES UNSPECIFIED ,317.0,Tons ,10.35,3280.76,1040000.0
1599,2018,61,PEACHES UNSPECIFIED ,135.0,Tons ,17.61,2377.78,321000.0
1600,2018,65,PEACHES UNSPECIFIED ,45.0,Tons ,44.44,2000.0,90000.0
1601,2018,991,PEACHES UNSPECIFIED ,8955.0,Tons ,0.13,1195.72,10707700.0
1603,2018,991,PEANUTS ALL ,117.0,Tons ,38.79,4538.46,531000.0
1605,2018,17,PEARS ASIAN ,244.0,Tons ,15.92,3885.25,948000.0
1606,2018,19,PEARS ASIAN ,10400.0,Tons ,0.16,1647.02,17129000.0
1607,2018,991,PEARS ASIAN ,81.0,Tons ,18.78,1521.11,123210.0
1609,2018,17,PEARS BARTLETT ,298.0,Tons ,14.93,4449.66,1326000.0
1610,2018,33,PEARS BARTLETT ,33600.0,Tons ,0.02,602.29,20237000.0
1611,2018,45,PEARS BARTLETT ,19400.0,Tons ,0.03,533.92,10358000.0
1612,2018,67,PEARS BARTLETT ,80000.0,Tons ,0.01,468.0,37440000.0
1613,2018,991,PEARS BARTLETT ,24.0,Tons ,145.83,3500.0,84000.0
1615,2018,33,PEARS UNSPECIFIED ,1300.0,Tons ,0.56,721.54,938000.0
1616,2018,45,PEARS UNSPECIFIED ,2840.0,Tons ,0.37,1041.2,2957000.0
1617,2018,61,PEARS UNSPECIFIED ,10.0,Tons ,420.0,4200.0,42000.0
1618,2018,71,PEARS UNSPECIFIED ,173.0,Tons ,3.81,658.96,114000.0
1619,2018,77,PEARS UNSPECIFIED ,1130.0,Tons ,0.29,330.97,374000.0
1620,2018,107,PEARS UNSPECIFIED ,354.0,Tons ,4.29,1519.77,538000.0
1621,2018,991,PEARS UNSPECIFIED ,375.0,Tons ,6.08,2278.93,854600.0
1623,2018,79,PEAS EDIBLE POD (SNOW) ,184.0,Tons ,13.08,2407.61,443000.0
1624,2018,991,PEAS EDIBLE POD (SNOW) ,931.0,Tons ,2.56,2379.62,2215430.0
1627,2018,81,PEAS GREEN UNSPECIFIED ,206.0,Tons ,10.67,2199.03,453000.0
1628,2018,991,PEAS GREEN UNSPECIFIED ,6.0,Tons ,551.67,3310.0,19860.0
1630,2018,21,PECANS ,677.0,Tons ,4.43,3000.0,2031000.0
1631,2018,107,PECANS ,903.0,Tons ,5.3,4789.59,4325000.0
1632,2018,991,PECANS ,811.0,Tons ,4.18,3388.66,2748200.0
1634,2018,19,PEPPERS BELL ,39200.0,Tons ,0.01,455.0,17836000.0
1635,2018,29,PEPPERS BELL ,39700.0,Tons ,0.03,1049.72,41674000.0
1636,2018,53,PEPPERS BELL ,12800.0,Tons ,0.03,390.0,4992000.0
1637,2018,65,PEPPERS BELL ,92200.0,Tons ,0.01,856.29,78950000.0
1638,2018,71,PEPPERS BELL ,179.0,Tons ,4.99,893.85,160000.0
1639,2018,73,PEPPERS BELL ,1870.0,Tons ,0.71,1330.48,2488000.0
1640,2018,77,PEPPERS BELL ,17900.0,Tons ,0.04,739.5,13237000.0
1641,2018,83,PEPPERS BELL ,4160.0,Tons ,0.33,1364.9,5678000.0
1642,2018,85,PEPPERS BELL ,37900.0,Tons ,0.01,385.49,14610000.0
1643,2018,111,PEPPERS BELL ,129000.0,Tons ,0.0,337.36,43519000.0
1644,2018,991,PEPPERS BELL ,19217.0,Tons ,0.04,673.39,12940600.0
1646,2018,85,PEPPERS CHILI HOT ,13800.0,Tons ,0.04,551.45,7610000.0
1647,2018,991,PEPPERS CHILI HOT ,7945.0,Tons ,0.08,612.4,4865530.0
1649,2018,19,PERSIMMONS ,6300.0,Tons ,0.18,1136.03,7157000.0
1650,2018,71,PERSIMMONS ,69.0,Tons ,76.66,5289.86,365000.0
1651,2018,73,PERSIMMONS ,648.0,Tons ,3.24,2100.31,1361000.0
1652,2018,101,PERSIMMONS ,781.0,Tons ,0.68,533.93,417000.0
1653,2018,107,PERSIMMONS ,7800.0,Tons ,0.1,802.95,6263000.0
1654,2018,991,PERSIMMONS ,2422.0,Tons ,0.93,2247.16,5442625.0
1658,2018,7,PISTACHIOS ,650.0,Tons ,7.38,4800.0,3120000.0
1659,2018,19,PISTACHIOS ,214000.0,Tons ,0.02,4005.0,857070000.0
1660,2018,21,PISTACHIOS ,3210.0,Tons ,1.05,3381.31,10854000.0
1661,2018,29,PISTACHIOS ,256000.0,Tons ,0.02,4468.64,1143972000.0
1662,2018,31,PISTACHIOS ,67300.0,Tons ,0.06,4260.7,286745000.0
1663,2018,39,PISTACHIOS ,63300.0,Tons ,0.07,4685.66,296602000.0
1664,2018,47,PISTACHIOS ,6190.0,Tons ,0.71,4414.7,27327000.0
1665,2018,103,PISTACHIOS ,335.0,Tons ,12.48,4182.09,1401000.0
1666,2018,107,PISTACHIOS ,88200.0,Tons ,0.05,4470.0,394254000.0
1667,2018,991,PISTACHIOS ,2445.0,Tons ,1.43,3488.75,8530000.0
1669,2018,19,PLUMCOTS ,5850.0,Tons ,0.21,1215.04,7108000.0
1670,2018,991,PLUMCOTS ,736.0,Tons ,1.98,1460.6,1075000.0
1672,2018,13,PLUMS ,198.0,Tons ,13.37,2646.46,524000.0
1673,2018,17,PLUMS ,60.0,Tons ,63.89,3833.33,230000.0
1674,2018,19,PLUMS ,82600.0,Tons ,0.02,1244.0,102754000.0
1675,2018,31,PLUMS ,16600.0,Tons ,0.1,1684.16,27957000.0
1676,2018,107,PLUMS ,76600.0,Tons ,0.02,1690.0,129454000.0
1677,2018,991,PLUMS ,1024.0,Tons ,1.4,1436.43,1470900.0
